2;2;600000;10;13581;
2;2;600000;10;3804;
2;2;600000;20;18863;
2;2;600000;20;12053;
2;2;600000;20;15948;
2;2;600000;20;157;
2;2;600000;20;9109;
2;2;600000;20;554;
2;2;600000;20;4954;
2;2;600000;20;2077;
2;2;600000;20;4587;
2;2;600000;20;5295;
2;2;600000;30;306;
2;2;600000;30;6262;
2;2;600000;30;428;
2;2;600000;30;5986;
2;2;600000;30;732;
2;2;600000;30;2382;
2;2;600000;30;9702;
2;2;600000;30;744;
2;2;600000;30;11146;
2;2;600000;30;4302;
2;2;600000;40;7681;
2;2;600000;40;6800;
2;2;600000;40;10679;
2;2;600000;40;16429;
2;2;600000;40;8249;
2;2;600000;40;13610;
2;2;600000;40;4168;
2;2;600000;40;5233;
2;2;600000;40;14882;
2;2;600000;40;10363;
2;2;600000;50;6247;
2;2;600000;50;1947;
2;2;600000;50;8980;
2;2;600000;50;960;
2;2;600000;50;7569;
2;2;600000;50;6429;
2;2;600000;50;7177;
2;2;600000;50;14687;
2;2;600000;50;30066;
2;2;600000;50;2981;
2;2;600000;60;491;
2;2;600000;60;416;
2;2;600000;60;22319;
2;2;600000;60;8528;
2;2;600000;60;22214;
2;2;600000;60;11397;
2;2;600000;60;7897;
2;2;600000;60;9447;
2;2;600000;60;5809;
2;2;600000;60;4037;
2;2;600000;70;29189;
2;2;600000;70;35748;
2;2;600000;70;4978;
2;2;600000;70;99;
2;2;600000;70;11370;
2;2;600000;70;25799;
2;2;600000;70;13163;
2;2;600000;70;8497;
2;2;600000;70;13673;
2;2;600000;70;3902;
2;2;600000;80;12039;
2;2;600000;80;27375;
2;2;600000;80;22281;
2;2;600000;80;15983;
2;2;600000;80;22345;
2;2;600000;80;2083;
2;2;600000;80;33090;
2;2;600000;80;33481;
2;2;600000;80;54237;
2;2;600000;80;26542;
2;2;600000;90;5058;
2;2;600000;90;64812;
2;2;600000;90;1487;
2;2;600000;90;5374;
2;2;600000;90;4826;
2;2;600000;90;1552;
2;2;600000;90;8326;
2;2;600000;90;31510;
2;2;600000;90;1547;
2;2;600000;90;9244;
2;2;600000;100;5922;
2;2;600000;100;58075;
2;2;600000;100;10774;
2;2;600000;100;5158;
2;2;600000;100;2381;
2;2;600000;100;12245;
2;2;600000;100;55811;
2;2;600000;100;1476;
2;2;600000;100;37048;
2;2;600000;100;16165;
2;2;600000;110;4391;
2;2;600000;110;11158;
2;2;600000;110;40926;
2;2;600000;110;9345;
2;2;600000;110;34681;
2;2;600000;110;82914;
2;2;600000;110;7206;
2;2;600000;110;6542;
2;2;600000;110;17698;
2;2;600000;110;38111;
2;2;600000;120;27049;
2;2;600000;120;22394;
2;2;600000;120;14;
2;2;600000;120;819;
2;2;600000;120;18726;
2;2;600000;120;9070;
2;2;600000;120;22123;
2;2;600000;120;49423;
2;2;600000;120;14100;
2;2;600000;120;36207;
2;2;600000;130;3583;
2;2;600000;130;52529;
2;2;600000;130;81284;
2;2;600000;130;29800;
2;2;600000;130;53046;
2;2;600000;130;29048;
2;2;600000;130;37787;
2;2;600000;130;14748;
2;2;600000;130;2689;
2;2;600000;130;43805;
2;2;600000;140;78158;
2;2;600000;140;105568;
2;2;600000;140;4886;
2;2;600000;140;14345;
2;2;600000;140;34930;
2;2;600000;140;15852;
2;2;600000;140;35330;
2;2;600000;140;11008;
2;2;600000;140;34703;
2;2;600000;140;27057;
2;2;600000;150;9792;
2;2;600000;150;14991;
2;2;600000;150;5227;
2;2;600000;150;37730;
2;2;600000;150;118892;
2;2;600000;150;3600;
2;2;600000;150;25555;
2;2;600000;150;32697;
2;2;600000;150;39948;
2;2;600000;150;5516;
3;2;600000;10;175345;
3;2;600000;10;35688;
3;2;600000;10;2965;
3;2;600000;10;52247;
3;2;600000;10;16455;
3;2;600000;10;41584;
3;2;600000;10;10026;
3;2;600000;10;44865;
3;2;600000;10;67146;
3;2;600000;10;178309;
3;2;600000;20;51375;
3;2;600000;20;56464;
3;2;600000;20;40468;
3;2;600000;20;39073;
3;2;600000;20;6769;
3;2;600000;20;84339;
3;2;600000;20;162269;
3;2;600000;20;51124;
3;2;600000;20;7981;
3;2;600000;20;7193;
3;2;600000;30;45336;
3;2;600000;30;18414;
3;2;600000;30;27198;
3;2;600000;30;22863;
3;2;600000;30;12984;
3;2;600000;30;119689;
3;2;600000;30;7981;
3;2;600000;30;40634;
3;2;600000;30;49634;
3;2;600000;30;24903;
3;2;600000;40;94707;
3;2;600000;40;43038;
3;2;600000;40;7104;
3;2;600000;40;57583;
3;2;600000;40;23304;
3;2;600000;40;30718;
3;2;600000;40;201732;
3;2;600000;40;23153;
3;2;600000;40;60179;
3;2;600000;40;12901;
3;2;600000;50;64845;
3;2;600000;50;27705;
3;2;600000;50;49801;
3;2;600000;50;73372;
3;2;600000;50;58423;
3;2;600000;50;55860;
3;2;600000;50;58189;
3;2;600000;50;29564;
3;2;600000;50;32809;
3;2;600000;50;27631;
3;2;600000;60;8091;
3;2;600000;60;176107;
3;2;600000;60;10450;
3;2;600000;60;9478;
3;2;600000;60;338018;
3;2;600000;60;104973;
3;2;600000;60;89800;
3;2;600000;60;66951;
3;2;600000;60;195340;
3;2;600000;60;127051;
3;2;600000;70;61415;
3;2;600000;70;14579;
3;2;600000;70;193502;
3;2;600000;70;135198;
3;2;600000;70;40976;
3;2;600000;70;38403;
3;2;600000;70;15887;
3;2;600000;70;600004;
3;2;600000;70;77639;
3;2;600000;70;124122;
3;2;600000;80;360374;
3;2;600000;80;124184;
3;2;600000;80;150457;
3;2;600000;80;59848;
3;2;600000;80;282544;
3;2;600000;80;250347;
3;2;600000;80;41799;
3;2;600000;80;45340;
3;2;600000;80;26079;
3;2;600000;80;79429;
3;2;600000;90;257032;
3;2;600000;90;93713;
3;2;600000;90;19863;
3;2;600000;90;214684;
3;2;600000;90;81014;
3;2;600000;90;600008;
3;2;600000;90;231473;
3;2;600000;90;317300;
3;2;600000;90;242220;
3;2;600000;90;121028;
3;2;600000;100;332673;
3;2;600000;100;327740;
3;2;600000;100;72829;
3;2;600000;100;175223;
3;2;600000;100;445908;
3;2;600000;100;285964;
3;2;600000;100;124104;
3;2;600000;100;64735;
3;2;600000;100;56645;
3;2;600000;100;102460;
3;2;600000;110;76418;
3;2;600000;110;59480;
3;2;600000;110;600016;
3;2;600000;110;524122;
3;2;600000;110;284877;
3;2;600000;110;95447;
3;2;600000;110;13153;
3;2;600000;110;89864;
3;2;600000;110;114468;
3;2;600000;110;462836;
3;2;600000;120;5902;
3;2;600000;120;289066;
3;2;600000;120;59500;
3;2;600000;120;413399;
3;2;600000;120;11104;
3;2;600000;120;164830;
3;2;600000;120;51026;
3;2;600000;120;280017;
3;2;600000;120;13286;
3;2;600000;120;27554;
3;2;600000;130;122679;
3;2;600000;130;16237;
3;2;600000;130;11441;
3;2;600000;130;327854;
3;2;600000;130;254484;
3;2;600000;130;69875;
3;2;600000;130;228255;
3;2;600000;130;41047;
3;2;600000;130;249075;
3;2;600000;130;131606;
3;2;600000;140;20667;
3;2;600000;140;125979;
3;2;600000;140;52379;
3;2;600000;140;28990;
3;2;600000;140;498525;
3;2;600000;140;76808;
3;2;600000;140;291164;
3;2;600000;140;41374;
3;2;600000;140;31130;
3;2;600000;140;600021;
3;2;600000;150;390658;
3;2;600000;150;151353;
3;2;600000;150;211800;
3;2;600000;150;45479;
3;2;600000;150;438389;
3;2;600000;150;69866;
3;2;600000;150;68994;
3;2;600000;150;441129;
3;2;600000;150;355470;
3;2;600000;150;189985;
4;2;600000;10;2823;
4;2;600000;10;5227;
4;2;600000;10;1136;
4;2;600000;10;1715;
4;2;600000;10;6667;
4;2;600000;10;5751;
4;2;600000;10;1450;
4;2;600000;10;2622;
4;2;600000;10;3899;
4;2;600000;10;2929;
4;2;600000;20;4657;
4;2;600000;20;10692;
4;2;600000;20;1717;
4;2;600000;20;543;
4;2;600000;20;2008;
4;2;600000;20;3535;
4;2;600000;20;5929;
4;2;600000;20;11679;
4;2;600000;20;1131;
4;2;600000;20;18237;
4;2;600000;30;13763;
4;2;600000;30;1021;
4;2;600000;30;48009;
4;2;600000;30;1715;
4;2;600000;30;11439;
4;2;600000;30;28055;
4;2;600000;30;5006;
4;2;600000;30;1609;
4;2;600000;30;4833;
4;2;600000;30;11927;
4;2;600000;40;8660;
4;2;600000;40;3942;
4;2;600000;40;5117;
4;2;600000;40;10905;
4;2;600000;40;2332;
4;2;600000;40;9326;
4;2;600000;40;16099;
4;2;600000;40;898;
4;2;600000;40;46145;
4;2;600000;40;5090;
4;2;600000;50;7766;
4;2;600000;50;7458;
4;2;600000;50;37566;
4;2;600000;50;4050;
4;2;600000;50;23186;
4;2;600000;50;30146;
4;2;600000;50;14334;
4;2;600000;50;6422;
4;2;600000;50;77364;
4;2;600000;50;19127;
4;2;600000;60;43823;
4;2;600000;60;61915;
4;2;600000;60;5779;
4;2;600000;60;11097;
4;2;600000;60;1826;
4;2;600000;60;25179;
4;2;600000;60;31820;
4;2;600000;60;14115;
4;2;600000;60;17739;
4;2;600000;60;26541;
4;2;600000;70;39318;
4;2;600000;70;1607;
4;2;600000;70;19063;
4;2;600000;70;7066;
4;2;600000;70;4499;
4;2;600000;70;47197;
4;2;600000;70;1819;
4;2;600000;70;5970;
4;2;600000;70;702;
4;2;600000;70;60188;
4;2;600000;80;13916;
4;2;600000;80;16062;
4;2;600000;80;11470;
4;2;600000;80;6209;
4;2;600000;80;12190;
4;2;600000;80;33355;
4;2;600000;80;41710;
4;2;600000;80;8505;
4;2;600000;80;3128;
4;2;600000;80;22882;
4;2;600000;90;53101;
4;2;600000;90;3505;
4;2;600000;90;2423;
4;2;600000;90;9823;
4;2;600000;90;25406;
4;2;600000;90;14066;
4;2;600000;90;11206;
4;2;600000;90;104289;
4;2;600000;90;14988;
4;2;600000;90;7484;
4;2;600000;100;8615;
4;2;600000;100;28345;
4;2;600000;100;32770;
4;2;600000;100;59905;
4;2;600000;100;41095;
4;2;600000;100;10726;
4;2;600000;100;74332;
4;2;600000;100;5105;
4;2;600000;100;5391;
4;2;600000;100;20144;
4;2;600000;110;6730;
4;2;600000;110;1415;
4;2;600000;110;3511;
4;2;600000;110;43629;
4;2;600000;110;32366;
4;2;600000;110;48456;
4;2;600000;110;25832;
4;2;600000;110;12536;
4;2;600000;110;8946;
4;2;600000;110;64791;
4;2;600000;120;2295;
4;2;600000;120;13171;
4;2;600000;120;1110;
4;2;600000;120;2727;
4;2;600000;120;59324;
4;2;600000;120;57972;
4;2;600000;120;130833;
4;2;600000;120;23435;
4;2;600000;120;11763;
4;2;600000;120;13261;
4;2;600000;130;33287;
4;2;600000;130;85589;
4;2;600000;130;16972;
4;2;600000;130;22841;
4;2;600000;130;59846;
4;2;600000;130;15231;
4;2;600000;130;2962;
4;2;600000;130;19408;
4;2;600000;130;86040;
4;2;600000;130;48821;
4;2;600000;140;19785;
4;2;600000;140;5227;
4;2;600000;140;14278;
4;2;600000;140;9667;
4;2;600000;140;13385;
4;2;600000;140;13376;
4;2;600000;140;9331;
4;2;600000;140;57542;
4;2;600000;140;20162;
4;2;600000;140;17664;
4;2;600000;150;24469;
4;2;600000;150;78053;
4;2;600000;150;9609;
4;2;600000;150;15708;
4;2;600000;150;12364;
4;2;600000;150;69035;
4;2;600000;150;1349;
4;2;600000;150;24345;
4;2;600000;150;13794;
4;2;600000;150;37986;
5;2;600000;10;193;
5;2;600000;10;122;
5;2;600000;10;22;
5;2;600000;10;100;
5;2;600000;10;12;
5;2;600000;10;44;
5;2;600000;10;270;
5;2;600000;10;188;
5;2;600000;10;148;
5;2;600000;10;88;
5;2;600000;20;284;
5;2;600000;20;213;
5;2;600000;20;90;
5;2;600000;20;79;
5;2;600000;20;113;
5;2;600000;20;126;
5;2;600000;20;115;
5;2;600000;20;99;
5;2;600000;20;65;
5;2;600000;20;19;
5;2;600000;30;145;
5;2;600000;30;105;
5;2;600000;30;268;
5;2;600000;30;31;
5;2;600000;30;75;
5;2;600000;30;119;
5;2;600000;30;53;
5;2;600000;30;111;
5;2;600000;30;66;
5;2;600000;30;52;
5;2;600000;40;47;
5;2;600000;40;153;
5;2;600000;40;41;
5;2;600000;40;391;
5;2;600000;40;72;
5;2;600000;40;216;
5;2;600000;40;283;
5;2;600000;40;17;
5;2;600000;40;192;
5;2;600000;40;83;
5;2;600000;50;9;
5;2;600000;50;49;
5;2;600000;50;11;
5;2;600000;50;181;
5;2;600000;50;77;
5;2;600000;50;366;
5;2;600000;50;145;
5;2;600000;50;90;
5;2;600000;50;122;
5;2;600000;50;69;
5;2;600000;60;155;
5;2;600000;60;111;
5;2;600000;60;192;
5;2;600000;60;481;
5;2;600000;60;117;
5;2;600000;60;45;
5;2;600000;60;425;
5;2;600000;60;511;
5;2;600000;60;80;
5;2;600000;60;212;
5;2;600000;70;234;
5;2;600000;70;224;
5;2;600000;70;950;
5;2;600000;70;334;
5;2;600000;70;655;
5;2;600000;70;517;
5;2;600000;70;247;
5;2;600000;70;119;
5;2;600000;70;108;
5;2;600000;70;550;
5;2;600000;80;138;
5;2;600000;80;263;
5;2;600000;80;150;
5;2;600000;80;621;
5;2;600000;80;101;
5;2;600000;80;345;
5;2;600000;80;1217;
5;2;600000;80;172;
5;2;600000;80;71;
5;2;600000;80;397;
5;2;600000;90;864;
5;2;600000;90;50;
5;2;600000;90;39;
5;2;600000;90;180;
5;2;600000;90;740;
5;2;600000;90;696;
5;2;600000;90;275;
5;2;600000;90;492;
5;2;600000;90;240;
5;2;600000;90;110;
5;2;600000;100;733;
5;2;600000;100;201;
5;2;600000;100;536;
5;2;600000;100;98;
5;2;600000;100;14;
5;2;600000;100;369;
5;2;600000;100;69;
5;2;600000;100;827;
5;2;600000;100;360;
5;2;600000;100;137;
5;2;600000;110;302;
5;2;600000;110;653;
5;2;600000;110;20;
5;2;600000;110;329;
5;2;600000;110;467;
5;2;600000;110;519;
5;2;600000;110;152;
5;2;600000;110;528;
5;2;600000;110;139;
5;2;600000;110;332;
5;2;600000;120;299;
5;2;600000;120;704;
5;2;600000;120;232;
5;2;600000;120;282;
5;2;600000;120;35;
5;2;600000;120;365;
5;2;600000;120;152;
5;2;600000;120;417;
5;2;600000;120;534;
5;2;600000;120;160;
5;2;600000;130;58;
5;2;600000;130;314;
5;2;600000;130;128;
5;2;600000;130;51;
5;2;600000;130;298;
5;2;600000;130;537;
5;2;600000;130;14;
5;2;600000;130;1167;
5;2;600000;130;153;
5;2;600000;130;51;
5;2;600000;140;210;
5;2;600000;140;303;
5;2;600000;140;233;
5;2;600000;140;698;
5;2;600000;140;164;
5;2;600000;140;253;
5;2;600000;140;234;
5;2;600000;140;721;
5;2;600000;140;841;
5;2;600000;140;462;
5;2;600000;150;120;
5;2;600000;150;13;
5;2;600000;150;906;
5;2;600000;150;203;
5;2;600000;150;158;
5;2;600000;150;3069;
5;2;600000;150;1234;
5;2;600000;150;809;
5;2;600000;150;623;
5;2;600000;150;2088;
6;2;600000;10;358932;
6;2;600000;10;106573;
6;2;600000;10;67245;
6;2;600000;10;13645;
6;2;600000;10;87159;
6;2;600000;10;71299;
6;2;600000;10;28211;
6;2;600000;10;175774;
6;2;600000;10;20822;
6;2;600000;10;2317;
6;2;600000;20;172223;
6;2;600000;20;121361;
6;2;600000;20;12194;
6;2;600000;20;19570;
6;2;600000;20;21265;
6;2;600000;20;49762;
6;2;600000;20;37807;
6;2;600000;20;67983;
6;2;600000;20;320413;
6;2;600000;20;67527;
6;2;600000;30;109373;
6;2;600000;30;20806;
6;2;600000;30;26373;
6;2;600000;30;348640;
6;2;600000;30;36049;
6;2;600000;30;91419;
6;2;600000;30;122135;
6;2;600000;30;391349;
6;2;600000;30;462746;
6;2;600000;30;21831;
6;2;600000;40;131095;
6;2;600000;40;220132;
6;2;600000;40;156942;
6;2;600000;40;118038;
6;2;600000;40;144777;
6;2;600000;40;292368;
6;2;600000;40;387916;
6;2;600000;40;341786;
6;2;600000;40;57448;
6;2;600000;40;18799;
6;2;600000;50;345989;
6;2;600000;50;70819;
6;2;600000;50;58601;
6;2;600000;50;86522;
6;2;600000;50;274691;
6;2;600000;50;600007;
6;2;600000;50;62979;
6;2;600000;50;96221;
6;2;600000;50;105304;
6;2;600000;50;109943;
6;2;600000;60;165568;
6;2;600000;60;75024;
6;2;600000;60;67026;
6;2;600000;60;419275;
6;2;600000;60;402059;
6;2;600000;60;161624;
6;2;600000;60;80385;
6;2;600000;60;265206;
6;2;600000;60;193292;
